AllowIPNPayment,AllowOnlinePayment,AllowOnlineCreditCardPayment,AllowOnlineACHPayment,domain,sparse,Id,SyncToken,CustomField,DocNumber,TxnDate,LinkedTxn,Line,DueDate,TotalAmt,ApplyTaxAfterDiscount,PrintStatus,EmailStatus,Balance,MetaData_CreateTime,MetaData_LastUpdatedTime,CurrencyRef_value,CurrencyRef_name,TxnTaxDetail_TxnTaxCodeRef_value,TxnTaxDetail_TotalTax,TxnTaxDetail_TaxLine,CustomerRef_value,CustomerRef_name,CustomerMemo_value,BillAddr_Id,BillAddr_Line1,BillAddr_Line2,BillAddr_Line3,BillAddr_Line4,BillAddr_Lat,BillAddr_Long,ShipAddr_Id,ShipAddr_Line1,ShipAddr_City,ShipAddr_CountrySubDivisionCode,ShipAddr_PostalCode,ShipAddr_Lat,ShipAddr_Long,SalesTermRef_value,SalesTermRef_name,BillEmail_Address,PrivateNote,DeliveryInfo_DeliveryType
False,False,False,False,QBO,False,213,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",9465,2023-01-19,"[{'TxnId': '15', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 80.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 20, 'Qty': 4, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 80.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",2023-02-18,688,False,NeedToPrint,NeedToSend,45,2023-01-19 21:31:39,2023-01-23 00:41:39,USD,United States Dollar,2.0,55.04,"[{'Amount': 55.04, 'DetailType': 'TaxLineDetail', 'TaxLineDetail': {'TaxRateRef': {'value': '3'}, 'PercentBased': True, 'TaxPercent': 8, 'NetAmountTaxable': 632.96}}]",12,Jeff's Jalopies,Thank you for your business and have a great day!,12.0,12 Willow Rd.,Menlo Park,CA,94305,37.4495308,-122.1726923,12.0,12 Willow Rd.,Menlo Park,CA,94305.0,37.4495308,-122.1726923,3,Net 30,Jalopies@intuit.com,near,Email
False,False,False,False,QBO,False,214,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",7631,2021-05-04,"[{'TxnId': '26', 'TxnType': 'ReimburseCharge'}, {'TxnId': '40', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Lumber', 'Amount': 103.55, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ServiceDate': '2021-12-03', 'ItemRef': {'value': '1', 'name': 'Services'}, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 103.55, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",2021-06-03,465,False,NeedToPrint,NotSet,218,2021-05-04 22:42:00,2021-05-08 01:52:00,USD,United States Dollar,,,,13,John Melton,Thank you for your business and have a great day!,13.0,85 Pine St.,Menlo Park,CA,94304,37.4451342,-122.1409626,13.0,85 Pine St.,Menlo Park,CA,94304.0,37.4451342,-122.1409626,3,Net 30,John@Melton.com,wall,
False,False,False,False,QBO,False,215,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",6158,2022-08-19,"[{'TxnId': '94', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Concrete for fountain installation', 'Amount': 75.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '3', 'name': 'Concrete'}, 'UnitPrice': 15, 'Qty': 5, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Garden Rocks', 'Amount': 72.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '13', 'name': 'Rocks'}, 'UnitPrice': 12, 'Qty': 6, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '3', 'LineNum': 3, 'Description': 'Rock Fountain', 'Amount': 275.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '5', 'name': 'Rock Fountain'}, 'UnitPrice': 275, 'Qty': 1, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 422.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",2022-09-18,359,False,NeedToPrint,NeedToSend,125,2022-08-19 04:36:15,2022-08-22 07:46:15,USD,United States Dollar,,,,19,Rago Travel Agency,Thank you for your business and have a great day!,20.0,753 Cedar St.,Bayshore,CA,94326,37.7077016,-122.4273232,20.0,753 Cedar St.,Bayshore,CA,94326.0,37.7077016,-122.4273232,3,Net 30,Rago_Travel@intuit.com,management standard wind worker boy,Email
False,False,False,False,QBO,False,216,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",7411,2022-07-24,[],"[{'Id': '1', 'LineNum': 1, 'Description': 'Sprinkler Heads', 'Amount': 30.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '16', 'name': 'Sprinkler Heads'}, 'UnitPrice': 2, 'Qty': 15, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Rock Fountain', 'Amount': 275.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '5', 'name': 'Rock Fountain'}, 'UnitPrice': 275, 'Qty': 1, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 305.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}, {'Amount': 30.5, 'DetailType': 'DiscountLineDetail', 'DiscountLineDetail': {'PercentBased': True, 'DiscountPercent': 10, 'DiscountAccountRef': {'value': '86', 'name': 'Discounts given'}}}]",2022-08-23,409,False,NotSet,NeedToSend,19,2022-07-24 23:04:15,2022-07-28 02:14:15,AUD,Australian Dollar,,,,43,Jacint Tumacder,Thank you for your business and have a great day!,,,,,,,,,,,,,,,3,Net 30,,authority physical,Email
False,False,False,False,QBO,False,217,1,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",9507,2022-03-18,"[{'TxnId': '116', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 80.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 20, 'Qty': 4, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 80.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",2022-04-17,28,False,NeedToPrint,NeedToSend,21,2022-03-18 12:26:58,2022-03-21 15:36:58,USD,United States Dollar,,,,15,Pye's Cakes,Thank you for your business and have a great day!,15.0,350 Mountain View Dr.,South Orange,NJ,7079,40.7633073,-74.2426072,15.0,350 Mountain View Dr.,South Orange,NJ,7079.0,40.7633073,-74.2426072,3,Net 30,pyescakes@intuit.com,,Email
False,False,False,False,QBO,False,218,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",3990,2021-09-13,"[{'TxnId': '116', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 80.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 20, 'Qty': 4, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 80.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",2021-10-13,251,False,NotSet,NeedToSend,44,2021-09-13 01:27:20,2021-09-16 04:37:20,AUD,Australian Dollar,2.0,20.08,"[{'Amount': 20.08, 'DetailType': 'TaxLineDetail', 'TaxLineDetail': {'TaxRateRef': {'value': '3'}, 'PercentBased': True, 'TaxPercent': 8, 'NetAmountTaxable': 230.92000000000002}}]",54,Oxon Insurance Agency:Oxon - Retreat,Thank you for your business and have a great day!,49.0,11 Chain Road,Melbourne,VIC,3001,-38.066621,145.297772,49.0,11 Chain Road,Melbourne,VIC,3001.0,-38.066621,145.297772,3,Net 30,,seem table,Email
False,False,False,False,QBO,False,219,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",2996,2021-01-10,"[{'TxnId': '32', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Custom Design', 'Amount': 750.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '4', 'name': 'Design'}, 'UnitPrice': 75, 'Qty': 10, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 750.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",2021-02-09,789,False,NeedToPrint,NotSet,206,2021-01-10 04:02:37,2021-01-13 07:12:37,USD,United States Dollar,2.0,63.12,"[{'Amount': 63.12, 'DetailType': 'TaxLineDetail', 'TaxLineDetail': {'TaxRateRef': {'value': '3'}, 'PercentBased': True, 'TaxPercent': 8, 'NetAmountTaxable': 725.88}}]",6,Dylan Sollfrank,Thank you for your business and have a great day!,,,,,,,,,,,,,,,3,Net 30,,him international,
False,False,False,False,QBO,False,220,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",5875,2023-08-31,"[{'TxnId': '100', 'TxnType': 'Estimate'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Rock Fountain', 'Amount': 275.0, 'LinkedTxn': [{'TxnId': '100', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '5', 'name': 'Rock Fountain'}, 'UnitPrice': 275, 'Qty': 1, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Fountain Pump', 'Amount': 12.75, 'LinkedTxn': [{'TxnId': '100', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '11', 'name': 'Pump'}, 'UnitPrice': 12.75, 'Qty': 1, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '3', 'LineNum': 3, 'Description': 'Concrete for fountain installation', 'Amount': 47.5, 'LinkedTxn': [{'TxnId': '100', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '3', 'name': 'Concrete'}, 'UnitPrice': 9.5, 'Qty': 5, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 335.25, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",2023-09-30,980,False,NeedToPrint,NeedToSend,851,2023-08-31 16:12:54,2023-09-03 19:22:54,AUD,Australian Dollar,2.0,78.4,"[{'Amount': 78.4, 'DetailType': 'TaxLineDetail', 'TaxLineDetail': {'TaxRateRef': {'value': '3'}, 'PercentBased': True, 'TaxPercent': 8, 'NetAmountTaxable': 901.6}}]",42,Himateja Madala,Thank you for your business and have a great day!,14.0,105 Woodlawn Drive,Sydney,NSW,2000,-33.7817633,150.953599,,,,,,,,3,Net 30,,reflect air term system,Email
False,False,False,False,QBO,False,221,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",4495,2022-07-26,"[{'TxnId': '33', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 50.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 25, 'Qty': 2, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 50.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",2022-08-25,471,False,NotSet,NeedToSend,85,2022-07-26 13:36:28,2022-07-29 16:46:28,USD,United States Dollar,2.0,37.68,"[{'Amount': 37.68, 'DetailType': 'TaxLineDetail', 'TaxLineDetail': {'TaxRateRef': {'value': '3'}, 'PercentBased': True, 'TaxPercent': 8, 'NetAmountTaxable': 433.32}}]",16,Kookies by Kathy,Thank you for your business and have a great day!,16.0,789 Sugar Lane,Middlefield,CA,94303,37.4530553,-122.1178261,,,,,,,,3,Net 30,qbwebsamplecompany@yahoo.com,,Email
False,False,False,False,QBO,False,222,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",1302,2021-05-07,"[{'TxnId': '33', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 50.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 25, 'Qty': 2, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 50.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",2021-06-06,169,False,NeedToPrint,NotSet,168,2021-05-07 21:01:46,2021-05-11 00:11:46,USD,United States Dollar,2.0,13.52,"[{'Amount': 13.52, 'DetailType': 'TaxLineDetail', 'TaxLineDetail': {'TaxRateRef': {'value': '3'}, 'PercentBased': True, 'TaxPercent': 8, 'NetAmountTaxable': 155.48}}]",27,Video Games by Dan,Thank you for your business and have a great day!,28.0,202 Main St.,Tucson,AZ,85704,32.2242351,-110.9758242,28.0,202 Main St.,Tucson,AZ,85704.0,32.2242351,-110.9758242,3,Net 30,Videogames@intuit.com,top important name,
False,False,False,False,QBO,False,223,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",5916,2021-09-07,"[{'TxnId': '26', 'TxnType': 'ReimburseCharge'}, {'TxnId': '40', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Lumber', 'Amount': 103.55, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ServiceDate': '2021-12-03', 'ItemRef': {'value': '1', 'name': 'Services'}, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 103.55, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",2021-10-07,584,False,NeedToPrint,NotSet,258,2021-09-07 23:54:17,2021-09-11 03:04:17,USD,United States Dollar,,,,10,Geeta Kalapatapu,Thank you for your business and have a great day!,10.0,1987 Main St.,Middlefield,CA,94303,37.445013,-122.1391443,10.0,1987 Main St.,Middlefield,CA,94303.0,37.445013,-122.1391443,3,Net 30,Geeta@Kalapatapu.com,I,
False,False,False,False,QBO,False,224,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",8190,2021-06-27,"[{'TxnId': '4', 'TxnType': 'TimeActivity'}, {'TxnId': '5', 'TxnType': 'TimeActivity'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Tree and Shrub Trimming', 'Amount': 30.0, 'LinkedTxn': [{'TxnId': '4', 'TxnType': 'TimeActivity'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ServiceDate': '2021-12-04', 'ItemRef': {'value': '18', 'name': 'Trimming'}, 'UnitPrice': 15, 'Qty': 2, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Garden Lighting', 'Amount': 45.0, 'LinkedTxn': [{'TxnId': '5', 'TxnType': 'TimeActivity'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ServiceDate': '2021-12-04', 'ItemRef': {'value': '8', 'name': 'Lighting'}, 'UnitPrice': 15, 'Qty': 3, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 75.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",2021-07-27,57,False,NeedToPrint,NotSet,35,2021-06-27 13:01:49,2021-06-30 16:11:49,AUD,Australian Dollar,2.0,4.56,"[{'Amount': 4.56, 'DetailType': 'TaxLineDetail', 'TaxLineDetail': {'TaxRateRef': {'value': '3'}, 'PercentBased': True, 'TaxPercent': 8, 'NetAmountTaxable': 52.44}}]",56,Rob deMontarnal,Thank you for your business and have a great day!,,,,,,,,,,,,,,,3,Net 30,,,
False,False,False,False,QBO,False,225,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",2331,2022-03-07,[],"[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 50.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 25, 'Qty': 2, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Pest Control Services', 'Amount': 35.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '10', 'name': 'Pest Control'}, 'UnitPrice': 35, 'Qty': 1, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 85.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",2022-04-06,975,False,NotSet,NotSet,124,2022-03-07 21:29:19,2022-03-11 00:39:19,AUD,Australian Dollar,,,,44,Jen Zaccarella,Thank you for your business and have a great day!,,,,,,,,,,,,,,,3,Net 30,,eight summer,
False,False,False,False,QBO,False,226,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",8440,2021-08-14,"[{'TxnId': '32', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Custom Design', 'Amount': 750.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '4', 'name': 'Design'}, 'UnitPrice': 75, 'Qty': 10, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 750.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",2021-09-13,554,False,NotSet,NotSet,249,2021-08-14 13:49:20,2021-08-17 16:59:20,USD,United States Dollar,,,,1,Amy's Bird Sanctuary,Thank you for your business and have a great day!,2.0,4581 Finch St.,Bayshore,CA,94326,INVALID,INVALID,2.0,4581 Finch St.,Bayshore,CA,94326.0,INVALID,INVALID,3,Net 30,Birds@Intuit.com,,
False,False,False,False,QBO,False,227,1,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",7145,2023-03-04,"[{'TxnId': '31', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 100.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 25, 'Qty': 4, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 100.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",2023-04-03,771,False,NeedToPrint,NeedToSend,618,2023-03-04 06:43:58,2023-03-07 09:53:58,AUD,Australian Dollar,,,,38,Ecker Designs,Thank you for your business and have a great day!,9.0,Locked Bag 101,Sydney,NSW,2001,INVALID,INVALID,9.0,Locked Bag 101,Sydney,NSW,2001.0,INVALID,INVALID,3,Net 30,,,Email
False,False,False,False,QBO,False,228,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",1976,2021-05-18,"[{'TxnId': '128', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 90.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 30, 'Qty': 3, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Rock Fountain', 'Amount': 275.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '5', 'name': 'Rock Fountain'}, 'UnitPrice': 275, 'Qty': 1, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 365.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",2021-06-17,959,False,NeedToPrint,NotSet,629,2021-05-18 03:01:57,2021-05-21 06:11:57,USD,United States Dollar,2.0,76.72,"[{'Amount': 76.72, 'DetailType': 'TaxLineDetail', 'TaxLineDetail': {'TaxRateRef': {'value': '3'}, 'PercentBased': True, 'TaxPercent': 8, 'NetAmountTaxable': 882.28}}]",17,Mark Cho,Thank you for your business and have a great day!,17.0,36 Willow Rd,Menlo Park,CA,94304,37.450412,-122.170593,17.0,36 Willow Rd,Menlo Park,CA,94304.0,37.450412,-122.170593,3,Net 30,Mark@Cho.com,,
False,False,False,False,QBO,False,229,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",9320,2023-03-18,[],"[{'Id': '1', 'LineNum': 1, 'Description': 'Sod', 'Amount': 300.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '14', 'name': 'Sod'}, 'UnitPrice': 15, 'Qty': 20, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Garden Rocks', 'Amount': 84.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '13', 'name': 'Rocks'}, 'UnitPrice': 12, 'Qty': 7, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 384.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",2023-04-17,133,False,NeedToPrint,NeedToSend,92,2023-03-18 21:56:09,2023-03-22 01:06:09,AUD,Australian Dollar,2.0,10.64,"[{'Amount': 10.64, 'DetailType': 'TaxLineDetail', 'TaxLineDetail': {'TaxRateRef': {'value': '3'}, 'PercentBased': True, 'TaxPercent': 8, 'NetAmountTaxable': 122.36}}]",30,Adwin Ko,Thank you for your business and have a great day!,2.0,25 Stone Drive,Sydney,NSW,2001,-33.737492,151.195909,,,,,,,,3,Net 30,,ability once write plant,Email
False,False,False,False,QBO,False,230,2,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",5538,2023-10-09,"[{'TxnId': '46', 'TxnType': 'Estimate'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Pest Control Services', 'Amount': 70.0, 'LinkedTxn': [{'TxnId': '46', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '10', 'name': 'Pest Control'}, 'UnitPrice': 35, 'Qty': 2, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 70.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",2023-11-08,598,False,NeedToPrint,NotSet,582,2023-10-09 00:23:44,2023-10-12 03:33:44,USD,United States Dollar,2.0,47.84,"[{'Amount': 47.84, 'DetailType': 'TaxLineDetail', 'TaxLineDetail': {'TaxRateRef': {'value': '3'}, 'PercentBased': True, 'TaxPercent': 8, 'NetAmountTaxable': 550.16}}]",25,Sushi by Katsuyuki,Thank you for your business and have a great day!,26.0,898 Elm St.,Maplewood,NJ,7040,40.7312816,-74.2652908,26.0,898 Elm St.,Maplewood,NJ,7040.0,40.7312816,-74.2652908,3,Net 30,Sushi@intuit.com,,
False,False,False,False,QBO,False,231,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",2260,2022-12-16,"[{'TxnId': '33', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 50.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 25, 'Qty': 2, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 50.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",2023-01-15,666,False,NeedToPrint,NeedToSend,138,2022-12-16 15:18:05,2022-12-19 18:28:05,USD,United States Dollar,,,,14,Kate Whelan,Thank you for your business and have a great day!,14.0,45 First St.,Menlo Park,CA,94304,37.4585825,-122.1352789,14.0,45 First St.,Menlo Park,CA,94304.0,37.4585825,-122.1352789,3,Net 30,Kate@Whelan.com,debate,Email
False,False,False,False,QBO,False,232,1,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",1365,2021-04-30,[],"[{'Id': '1', 'LineNum': 1, 'Description': 'Sod', 'Amount': 300.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '14', 'name': 'Sod'}, 'UnitPrice': 15, 'Qty': 20, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Garden Rocks', 'Amount': 84.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '13', 'name': 'Rocks'}, 'UnitPrice': 12, 'Qty': 7, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 384.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",2021-05-30,743,False,NotSet,NeedToSend,568,2021-04-30 09:37:34,2021-05-03 12:47:34,AUD,Australian Dollar,,,,50,Lew Plumbing,Thank you for your business and have a great day!,11.0,10 Piper St.,Melbourne,VIC,3001,-37.710039,144.96566,11.0,10 Piper St.,Melbourne,VIC,3001.0,-37.710039,144.96566,3,Net 30,,threat,Email
False,False,False,False,QBO,False,233,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",2355,2023-08-13,[],"[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 80.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 20, 'Qty': 4, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 80.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",2023-09-12,606,False,NeedToPrint,NotSet,66,2023-08-13 11:12:43,2023-08-16 14:22:43,USD,United States Dollar,,,,2,Bill's Windsurf Shop,Thank you for your business and have a great day!,3.0,12 Ocean Dr.,Half Moon Bay,CA,94213,37.4307072,-122.4295234,,,,,,,,3,Net 30,Surf@Intuit.com,value on important top she,
