domain,sparse,Id,SyncToken,CustomField,DocNumber,TxnDate,LinkedTxn,Line,TotalAmt,ApplyTaxAfterDiscount,PrintStatus,EmailStatus,Balance,MetaData_CreateTime,MetaData_LastUpdatedTime,CurrencyRef_value,CurrencyRef_name,TxnTaxDetail_TotalTax,CustomerRef_value,CustomerRef_name,CustomerMemo_value,BillAddr_Id,BillAddr_Line1,BillAddr_Line2,BillAddr_Line3,BillAddr_Line4,BillAddr_Lat,BillAddr_Long,BillEmail_Address,DepositToAccountRef_value,DepositToAccountRef_name,ShipAddr_Id,ShipAddr_Line1,ShipAddr_City,ShipAddr_CountrySubDivisionCode,ShipAddr_PostalCode,ShipAddr_Lat,ShipAddr_Long,ShipAddr_Country,PaymentMethodRef_value,PaymentMethodRef_name,PaymentRefNum
QBO,False,22,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",4865,2023-04-05,[],"[{'Id': '1', 'LineNum': 1, 'Description': 'Sod', 'Amount': 300.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '14', 'name': 'Sod'}, 'UnitPrice': 15, 'Qty': 20, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Garden Rocks', 'Amount': 84.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '13', 'name': 'Rocks'}, 'UnitPrice': 12, 'Qty': 7, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 384.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",739,False,NotSet,NotSet,706,2023-04-05 02:52:15,2023-04-08 06:02:15,AUD,Australian Dollar,,52,Nadia Phillipchuk,Thank you for your business and have a great day!,,,,,,,,,41,Mastercard,,,,,,,,,2.0,Cheque,78418.0
QBO,False,23,1,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",2107,2021-05-07,"[{'TxnId': '26', 'TxnType': 'ReimburseCharge'}, {'TxnId': '40', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Lumber', 'Amount': 103.55, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ServiceDate': '2021-12-03', 'ItemRef': {'value': '1', 'name': 'Services'}, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 103.55, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",668,False,NotSet,NeedToSend,269,2021-05-07 20:54:55,2021-05-11 00:04:55,USD,United States Dollar,,5,Dukes Basketball Camp,Thank you for your business and have a great day!,6.0,25 Court St.,Tucson,AZ,85719,32.2841116,-110.9744298,Dukes_bball@intuit.com,55,Automobile,6.0,25 Court St.,Tucson,AZ,85719.0,32.2841116,-110.9744298,,1.0,Cash,
QBO,False,24,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",7739,2022-02-20,"[{'TxnId': '4', 'TxnType': 'TimeActivity'}, {'TxnId': '5', 'TxnType': 'TimeActivity'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Tree and Shrub Trimming', 'Amount': 30.0, 'LinkedTxn': [{'TxnId': '4', 'TxnType': 'TimeActivity'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ServiceDate': '2021-12-04', 'ItemRef': {'value': '18', 'name': 'Trimming'}, 'UnitPrice': 15, 'Qty': 2, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Garden Lighting', 'Amount': 45.0, 'LinkedTxn': [{'TxnId': '5', 'TxnType': 'TimeActivity'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ServiceDate': '2021-12-04', 'ItemRef': {'value': '8', 'name': 'Lighting'}, 'UnitPrice': 15, 'Qty': 3, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 75.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",484,False,NeedToPrint,NotSet,23,2022-02-20 16:27:14,2022-02-23 19:37:14,AUD,Australian Dollar,,35,Charlie Whitehead,Thank you for your business and have a great day!,6.0,14 Kerr St,Melbourne,VIC,3001,-37.7964762,144.9760071,,43,Loan Payable,,,,,,,,,1.0,Cash,
QBO,False,25,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",3471,2022-01-24,[],"[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 75.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 25, 'Qty': 3, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 75.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",939,False,NotSet,NotSet,918,2022-01-24 16:57:09,2022-01-27 20:07:09,USD,United States Dollar,,9,Freeman Sporting Goods:55 Twin Lane,Thank you for your business and have a great day!,9.0,370 Easy St.,Middlefield,CA,94482,37.4031672,-122.0642815,Sporting_goods@intuit.com,28,Disposal Fees,9.0,370 Easy St.,Middlefield,CA,94482.0,37.4031672,-122.0642815,,1.0,Cash,
QBO,False,26,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",6658,2022-02-13,[],"[{'Id': '1', 'LineNum': 1, 'Description': 'Custom Design', 'Amount': 375.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '4', 'name': 'Design'}, 'UnitPrice': 75, 'Qty': 5, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 375.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",455,False,NotSet,NotSet,116,2022-02-13 04:16:31,2022-02-16 07:26:31,AUD,Australian Dollar,,55,Oxon Insurance Agency:Oxon -- Holiday Party,Thank you for your business and have a great day!,48.0,11 Chain Road,Melbourne,VIC,3001,-38.066621,145.297772,,83,Other Income,48.0,11 Chain Road,Melbourne,VIC,3001.0,-38.066621,145.297772,,1.0,Cash,
QBO,False,27,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",2437,2023-07-31,"[{'TxnId': '15', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 80.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 20, 'Qty': 4, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 80.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",535,False,NotSet,NeedToSend,442,2023-07-31 15:53:57,2023-08-03 19:03:57,USD,United States Dollar,42.8,11,Gevelber Photography,Thank you for your business and have a great day!,11.0,1045 Main St.,Half Moon Bay,CA,94213,37.4559621,-122.429939,Photography@intuit.com,83,Other Income,11.0,1045 Main St.,Half Moon Bay,CA,94213.0,37.4559621,-122.429939,,,,
QBO,False,28,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",3969,2022-11-08,[],"[{'Id': '1', 'LineNum': 1, 'Description': 'Rock Fountain', 'Amount': 275.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '5', 'name': 'Rock Fountain'}, 'UnitPrice': 275, 'Qty': 1, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Sprinkler Pipes', 'Amount': 16.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '17', 'name': 'Sprinkler Pipes'}, 'UnitPrice': 4, 'Qty': 4, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 291.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",894,False,NotSet,NeedToSend,522,2022-11-08 20:45:05,2022-11-11 23:55:05,AUD,Australian Dollar,,51,Moturu Tapasvi,Thank you for your business and have a great day!,18.0,17 Keystroke Road,Sydney,NSW,2001,INVALID,INVALID,,25,Interest Earned,,,,,,,,,,,
QBO,False,29,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",6343,2023-07-04,"[{'TxnId': '41', 'TxnType': 'Estimate'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Rock Fountain', 'Amount': 275.0, 'LinkedTxn': [{'TxnId': '41', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '5', 'name': 'Rock Fountain'}, 'UnitPrice': 275, 'Qty': 1, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Custom Design', 'Amount': 262.5, 'LinkedTxn': [{'TxnId': '41', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '4', 'name': 'Design'}, 'UnitPrice': 75, 'Qty': 3.5, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '3', 'LineNum': 3, 'Description': 'Fountain Pump', 'Amount': 45.0, 'LinkedTxn': [{'TxnId': '41', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '11', 'name': 'Pump'}, 'UnitPrice': 22.5, 'Qty': 2, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 582.5, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",367,False,NeedToPrint,NotSet,14,2023-07-04 13:39:49,2023-07-07 16:49:49,USD,United States Dollar,,28,Wedding Planning by Whitney,Thank you for your business and have a great day!,29.0,135 Broadway,Menlo Park,CA,94304,37.4846734,-122.1989488,Dream_Wedding@intuit.com,58,Job Expenses,29.0,135 Broadway,Menlo Park,CA,94304.0,37.4846734,-122.1989488,,1.0,Cash,
QBO,False,30,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",8988,2022-05-03,[],"[{'Id': '1', 'LineNum': 1, 'Description': 'Sod', 'Amount': 300.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '14', 'name': 'Sod'}, 'UnitPrice': 15, 'Qty': 20, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Garden Rocks', 'Amount': 84.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '13', 'name': 'Rocks'}, 'UnitPrice': 12, 'Qty': 7, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 384.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",437,False,NotSet,NotSet,23,2022-05-03 11:48:12,2022-05-06 14:58:12,USD,United States Dollar,,1,Amy's Bird Sanctuary,Thank you for your business and have a great day!,2.0,4581 Finch St.,Bayshore,CA,94326,INVALID,INVALID,Birds@Intuit.com,60,Installation,2.0,4581 Finch St.,Bayshore,CA,94326.0,INVALID,INVALID,,2.0,Cheque,93239.0
QBO,False,31,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",4473,2022-12-24,"[{'TxnId': '100', 'TxnType': 'Estimate'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Rock Fountain', 'Amount': 275.0, 'LinkedTxn': [{'TxnId': '100', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '5', 'name': 'Rock Fountain'}, 'UnitPrice': 275, 'Qty': 1, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Fountain Pump', 'Amount': 12.75, 'LinkedTxn': [{'TxnId': '100', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '11', 'name': 'Pump'}, 'UnitPrice': 12.75, 'Qty': 1, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '3', 'LineNum': 3, 'Description': 'Concrete for fountain installation', 'Amount': 47.5, 'LinkedTxn': [{'TxnId': '100', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '3', 'name': 'Concrete'}, 'UnitPrice': 9.5, 'Qty': 5, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 335.25, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",899,False,NotSet,NeedToSend,76,2022-12-24 17:03:14,2022-12-27 20:13:14,USD,United States Dollar,71.92,8,Freeman Sporting Goods:0969 Ocean View Road,Thank you for your business and have a great day!,8.0,370 Easy St.,Middlefield,CA,94482,37.4031672,-122.0642815,Sporting_goods@intuit.com,35,Checking,8.0,370 Easy St.,Middlefield,CA,94482.0,37.4031672,-122.0642815,,,,
QBO,False,32,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",1243,2023-07-07,[],"[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 75.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 25, 'Qty': 3, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 75.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",993,False,NeedToPrint,NotSet,784,2023-07-07 17:23:01,2023-07-10 20:33:01,USD,United States Dollar,79.44,31,Alex Blakey,Thank you for your business and have a great day!,43.0,Unit 345,San Francisco,,12345,32.5119363,-116.8832201,,8,Bank Charges,,,,,,,,,2.0,Cheque,82222.0
QBO,False,33,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",7330,2023-10-16,"[{'TxnId': '33', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 50.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 25, 'Qty': 2, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 50.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",789,False,NeedToPrint,NeedToSend,701,2023-10-16 19:55:48,2023-10-19 23:05:48,AUD,Australian Dollar,,40,Gorman Ho,Thank you for your business and have a great day!,12.0,14/6 Frankton Crescent,Sydney,NSW,2001,INVALID,INVALID,,55,Automobile,,,,,,,,,,,
QBO,False,34,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",3400,2022-11-14,"[{'TxnId': '32', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Custom Design', 'Amount': 750.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '4', 'name': 'Design'}, 'UnitPrice': 75, 'Qty': 10, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 750.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",888,False,NotSet,NeedToSend,176,2022-11-14 06:40:05,2022-11-17 09:50:05,USD,United States Dollar,,28,Wedding Planning by Whitney,Thank you for your business and have a great day!,29.0,135 Broadway,Menlo Park,CA,94304,37.4846734,-122.1989488,Dream_Wedding@intuit.com,89,Arizona Dept. of Revenue Payable,29.0,135 Broadway,Menlo Park,CA,94304.0,37.4846734,-122.1989488,,1.0,Cash,
QBO,False,35,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",6124,2021-07-30,"[{'TxnId': '120', 'TxnType': 'Payment'}, {'TxnId': '61', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Sprinkler Heads', 'Amount': 20.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '16', 'name': 'Sprinkler Heads'}, 'UnitPrice': 2, 'Qty': 10, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Sprinkler Pipes', 'Amount': 24.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '17', 'name': 'Sprinkler Pipes'}, 'UnitPrice': 4, 'Qty': 6, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '3', 'LineNum': 3, 'Description': 'Sod', 'Amount': 1750.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '14', 'name': 'Sod'}, 'UnitPrice': 35, 'Qty': 50, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '4', 'LineNum': 4, 'Description': 'Installation Hours', 'Amount': 400.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '1', 'name': 'Services'}, 'UnitPrice': 50, 'Qty': 8, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 2194.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",836,False,NeedToPrint,NotSet,409,2021-07-30 05:57:06,2021-08-02 09:07:06,AUD,Australian Dollar,,45,Jordan Burgess,Thank you for your business and have a great day!,15.0,1 Success Way,Sydney,NSW,2000,-33.871226,150.897656,,32,Uncategorized Asset,,,,,,,,,1.0,Cash,
QBO,False,36,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",7722,2021-04-10,[],"[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 80.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 20, 'Qty': 4, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 80.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",757,False,NotSet,NotSet,173,2021-04-10 06:33:28,2021-04-13 09:43:28,USD,United States Dollar,,7,Freeman Sporting Goods,Thank you for your business and have a great day!,7.0,370 Easy St.,Middlefield,CA,94482,37.4031672,-122.0642815,Sporting_goods@intuit.com,20,Supplies,7.0,370 Easy St.,Middlefield,CA,94482.0,37.4031672,-122.0642815,,1.0,Cash,
QBO,False,37,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",5540,2023-07-15,"[{'TxnId': '4', 'TxnType': 'TimeActivity'}, {'TxnId': '5', 'TxnType': 'TimeActivity'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Tree and Shrub Trimming', 'Amount': 30.0, 'LinkedTxn': [{'TxnId': '4', 'TxnType': 'TimeActivity'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ServiceDate': '2021-12-04', 'ItemRef': {'value': '18', 'name': 'Trimming'}, 'UnitPrice': 15, 'Qty': 2, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Garden Lighting', 'Amount': 45.0, 'LinkedTxn': [{'TxnId': '5', 'TxnType': 'TimeActivity'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ServiceDate': '2021-12-04', 'ItemRef': {'value': '8', 'name': 'Lighting'}, 'UnitPrice': 15, 'Qty': 3, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 75.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",515,False,NeedToPrint,NeedToSend,35,2023-07-15 03:38:21,2023-07-18 06:48:21,USD,United States Dollar,,23,Shara Barnett:Barnett Design,Thank you for your business and have a great day!,24.0,19 Main St.,Middlefield,CA,94303,37.445013,-122.1391443,Design@intuit.com,20,Supplies,24.0,19 Main St.,Middlefield,CA,94303.0,37.445013,-122.1391443,,1.0,Cash,
QBO,False,38,1,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",7133,2022-03-22,"[{'TxnId': '33', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 50.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 25, 'Qty': 2, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 50.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",619,False,NeedToPrint,NotSet,348,2022-03-22 16:25:47,2022-03-25 19:35:47,AUD,Australian Dollar,,53,Oxon Insurance Agency,Thank you for your business and have a great day!,3.0,11 Chain Road,Melbourne,VIC,3001,-38.066621,145.297772,,41,Mastercard,3.0,11 Chain Road,Melbourne,VIC,3001.0,-38.066621,145.297772,,1.0,Cash,
QBO,False,39,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",2185,2020-12-23,"[{'TxnId': '4', 'TxnType': 'TimeActivity'}, {'TxnId': '5', 'TxnType': 'TimeActivity'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Tree and Shrub Trimming', 'Amount': 30.0, 'LinkedTxn': [{'TxnId': '4', 'TxnType': 'TimeActivity'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ServiceDate': '2021-12-04', 'ItemRef': {'value': '18', 'name': 'Trimming'}, 'UnitPrice': 15, 'Qty': 2, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Garden Lighting', 'Amount': 45.0, 'LinkedTxn': [{'TxnId': '5', 'TxnType': 'TimeActivity'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ServiceDate': '2021-12-04', 'ItemRef': {'value': '8', 'name': 'Lighting'}, 'UnitPrice': 15, 'Qty': 3, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 75.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",908,False,NeedToPrint,NeedToSend,779,2020-12-23 21:43:13,2020-12-27 00:53:13,USD,United States Dollar,,31,Alex Blakey,Thank you for your business and have a great day!,43.0,Unit 345,San Francisco,,12345,32.5119363,-116.8832201,,26,Other Portfolio Income,,,,,,,,,1.0,Cash,
QBO,False,40,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",7859,2023-07-20,[],"[{'Id': '1', 'LineNum': 1, 'Description': 'Custom Design', 'Amount': 375.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '4', 'name': 'Design'}, 'UnitPrice': 75, 'Qty': 5, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 375.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",283,False,NeedToPrint,NeedToSend,80,2023-07-20 21:53:37,2023-07-24 01:03:37,AUD,Australian Dollar,,40,Gorman Ho,Thank you for your business and have a great day!,12.0,14/6 Frankton Crescent,Sydney,NSW,2001,INVALID,INVALID,,42,Visa,,,,,,,,,1.0,Cash,
QBO,False,41,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",4812,2022-10-15,"[{'TxnId': '41', 'TxnType': 'Estimate'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Rock Fountain', 'Amount': 275.0, 'LinkedTxn': [{'TxnId': '41', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '5', 'name': 'Rock Fountain'}, 'UnitPrice': 275, 'Qty': 1, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Custom Design', 'Amount': 262.5, 'LinkedTxn': [{'TxnId': '41', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '4', 'name': 'Design'}, 'UnitPrice': 75, 'Qty': 3.5, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '3', 'LineNum': 3, 'Description': 'Fountain Pump', 'Amount': 45.0, 'LinkedTxn': [{'TxnId': '41', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '11', 'name': 'Pump'}, 'UnitPrice': 22.5, 'Qty': 2, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 582.5, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",851,False,NeedToPrint,NotSet,223,2022-10-15 16:19:11,2022-10-18 19:29:11,AUD,Australian Dollar,,33,Cathy Quon,Thank you for your business and have a great day!,5.0,12 Bagot Pl,Melbourne,VIC,3001,INVALID,INVALID,,76,Gas and Electric,,,,,,,,,2.0,Cheque,40306.0
QBO,False,42,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",9087,2023-07-06,[],"[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 75.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 25, 'Qty': 3, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 75.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",534,False,NeedToPrint,NeedToSend,226,2023-07-06 02:24:11,2023-07-09 05:34:11,USD,United States Dollar,42.72,20,Red Rock Diner,Thank you for your business and have a great day!,21.0,500 Red Rock Rd.,Bayshore,CA,94326,INVALID,INVALID,qbwebsamplecompany@yahoo.com,54,Pest Control Services,21.0,500 Red Rock Rd.,Bayshore,CA,94326.0,INVALID,INVALID,,1.0,Cash,
QBO,False,43,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",4061,2021-07-20,[],"[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 75.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 25, 'Qty': 3, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 75.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",362,False,NeedToPrint,NeedToSend,290,2021-07-20 20:58:09,2021-07-24 00:08:09,AUD,Australian Dollar,,56,Rob deMontarnal,Thank you for your business and have a great day!,,,,,,,,,29,Equipment Rental,,,,,,,,,2.0,Cheque,45171.0
