TxnDate,NameOf,BillableStatus,Taxable,HourlyRate,Hours,Minutes,Description,domain,sparse,Id,SyncToken,EmployeeRef_value,EmployeeRef_name,CustomerRef_value,CustomerRef_name,ItemRef_value,ItemRef_name,MetaData_CreateTime,MetaData_LastUpdatedTime
2021-11-18,Employee,NotBillable,False,0,19,1,Concrete for fountain installation,QBO,False,579,1,12,1,3,Cool Cars,3,Concrete,2021-11-18 22:36:04,2021-11-18 22:36:04
2022-03-09,Employee,HasBeenBilled,False,54,22,35,Sprinkler Heads,QBO,False,580,0,69,0,20,Red Rock Diner,16,Sprinkler Heads,2022-03-09 08:33:50,2022-03-09 08:33:50
2021-07-17,Employee,NotBillable,False,0,7,9,Weekly Gardening Service,QBO,False,581,1,12,1,7,Freeman Sporting Goods,6,Gardening,2021-07-17 21:15:29,2021-07-17 21:15:29
2021-01-26,Employee,NotBillable,False,0,5,40,Weekly Gardening Service,QBO,False,582,1,54,1,45,Jordan Burgess,6,Gardening,2021-01-26 01:57:25,2021-01-26 01:57:25
2022-04-30,Employee,HasBeenBilled,False,40,10,15,Tree and Shrub Trimming,QBO,False,583,0,67,0,16,Kookies by Kathy,18,Trimming,2022-04-30 03:21:01,2022-04-30 03:21:01
2023-12-07,Employee,Billable,False,65,7,28,Weekly Gardening Service,QBO,False,584,0,67,0,11,Gevelber Photography,6,Gardening,2023-12-07 19:59:48,2023-12-07 19:59:48
2023-02-05,Employee,NotBillable,False,0,13,7,Weekly Gardening Service,QBO,False,585,0,67,0,33,Cathy Quon,6,Gardening,2023-02-05 11:47:40,2023-02-05 11:47:40
2023-05-19,Employee,Billable,False,94,30,48,Weekly Gardening Service,QBO,False,586,0,55,0,31,Alex Blakey,6,Gardening,2023-05-19 15:41:07,2023-05-19 15:41:07
2022-02-11,Employee,NotBillable,False,0,17,6,Sod,QBO,False,587,0,68,0,20,Red Rock Diner,14,Sod,2022-02-11 03:38:12,2022-02-11 03:38:12
2021-11-13,Employee,Billable,False,88,12,56,Weekly Gardening Service,QBO,False,588,0,67,0,22,Shara Barnett,6,Gardening,2021-11-13 15:53:19,2021-11-13 15:53:19
2022-11-29,Employee,NotBillable,False,0,20,54,Sprinkler Heads,QBO,False,589,0,69,0,53,Oxon Insurance Agency,16,Sprinkler Heads,2022-11-29 09:58:07,2022-11-29 09:58:07
2021-08-05,Employee,HasBeenBilled,False,73,5,59,Concrete for fountain installation,QBO,False,590,0,69,0,7,Freeman Sporting Goods,3,Concrete,2021-08-05 23:18:01,2021-08-05 23:18:01
2021-11-16,Employee,Billable,False,75,25,50,Weekly Gardening Service,QBO,False,591,0,67,0,31,Alex Blakey,6,Gardening,2021-11-16 14:42:41,2021-11-16 14:42:41
2021-11-17,Employee,Billable,False,46,16,60,Concrete for fountain installation,QBO,False,592,1,13,1,8,Freeman Sporting Goods:0969 Ocean View Road,3,Concrete,2021-11-17 06:14:05,2021-11-17 06:14:05
2023-08-03,Employee,Billable,False,59,18,59,Sod,QBO,False,593,0,69,0,21,Rondonuwu Fruit and Vegi,14,Sod,2023-08-03 23:32:58,2023-08-03 23:32:58
2022-03-02,Employee,NotBillable,False,0,25,12,2 cubic ft. bag,QBO,False,594,1,13,1,42,Himateja Madala,15,Soil,2022-03-02 12:43:20,2022-03-02 12:43:20
2022-04-03,Employee,HasBeenBilled,False,11,10,55,Rock Fountain,QBO,False,595,0,69,0,46,Justine Outland,5,Rock Fountain,2022-04-03 23:10:31,2022-04-03 23:10:31
2021-12-16,Employee,NotBillable,False,0,26,53,Sprinkler Heads,QBO,False,596,0,55,0,13,John Melton,16,Sprinkler Heads,2021-12-16 22:26:52,2021-12-16 22:26:52
2021-07-23,Employee,NotBillable,False,0,27,60,Weekly Gardening Service,QBO,False,597,0,68,0,16,Kookies by Kathy,6,Gardening,2021-07-23 17:39:55,2021-07-23 17:39:55
2021-11-28,Employee,NotBillable,False,0,24,42,Weekly Gardening Service,QBO,False,598,0,69,0,37,Clement's Cleaners,6,Gardening,2021-11-28 22:43:22,2021-11-28 22:43:22
2022-09-07,Employee,NotBillable,False,0,4,42,Weekly Gardening Service,QBO,False,599,1,54,1,44,Jen Zaccarella,6,Gardening,2022-09-07 09:03:09,2022-09-07 09:03:09
2021-11-13,Employee,HasBeenBilled,False,56,18,46,Weekly Gardening Service,QBO,False,600,1,13,1,41,Hazel Robinson,6,Gardening,2021-11-13 01:46:55,2021-11-13 01:46:55
2022-07-06,Employee,Billable,False,89,20,1,Weekly Gardening Service,QBO,False,601,0,68,0,56,Rob deMontarnal,6,Gardening,2022-07-06 16:25:39,2022-07-06 16:25:39
2023-05-01,Employee,HasBeenBilled,False,79,24,60,Weekly Gardening Service,QBO,False,602,0,69,0,35,Charlie Whitehead,6,Gardening,2023-05-01 01:28:06,2023-05-01 01:28:06
2022-08-31,Employee,Billable,False,46,20,37,Rock Fountain,QBO,False,603,0,67,0,1,Amy's Bird Sanctuary,5,Rock Fountain,2022-08-31 06:05:41,2022-08-31 06:05:41
2021-09-27,Employee,HasBeenBilled,False,39,12,2,Weekly Gardening Service,QBO,False,604,0,67,0,29,Weiskopf Consulting,6,Gardening,2021-09-27 14:42:31,2021-09-27 14:42:31
2023-07-08,Employee,HasBeenBilled,False,26,24,32,Concrete for fountain installation,QBO,False,605,1,13,1,18,Paulsen Medical Supplies,3,Concrete,2023-07-08 02:48:03,2023-07-08 02:48:03
2021-09-22,Employee,Billable,False,12,26,15,Rock Fountain,QBO,False,606,1,12,1,41,Hazel Robinson,5,Rock Fountain,2021-09-22 19:26:50,2021-09-22 19:26:50
2022-02-09,Employee,Billable,False,12,15,48,Weekly Gardening Service,QBO,False,607,0,55,0,55,Oxon Insurance Agency:Oxon -- Holiday Party,6,Gardening,2022-02-09 10:43:25,2022-02-09 10:43:25
2022-08-16,Employee,Billable,False,48,4,5,Weekly Gardening Service,QBO,False,608,1,54,1,17,Mark Cho,6,Gardening,2022-08-16 05:13:16,2022-08-16 05:13:16
2021-12-17,Employee,Billable,False,81,4,51,Weekly Gardening Service,QBO,False,609,0,67,0,51,Moturu Tapasvi,6,Gardening,2021-12-17 12:47:57,2021-12-17 12:47:57
2021-02-16,Employee,Billable,False,22,11,35,Weekly Gardening Service,QBO,False,610,0,67,0,38,Ecker Designs,6,Gardening,2021-02-16 05:33:22,2021-02-16 05:33:22
2021-05-07,Employee,Billable,False,89,25,8,Custom Design,QBO,False,611,0,68,0,3,Cool Cars,4,Design,2021-05-07 09:53:28,2021-05-07 09:53:28
2022-08-08,Employee,NotBillable,False,0,30,5,Pest Control Services,QBO,False,612,0,68,0,39,Froilan Rosqueta,10,Pest Control,2022-08-08 06:57:46,2022-08-08 06:57:46
2023-10-15,Employee,NotBillable,False,0,11,52,Concrete for fountain installation,QBO,False,613,0,55,0,15,Pye's Cakes,3,Concrete,2023-10-15 19:49:37,2023-10-15 19:49:37
2022-01-21,Employee,HasBeenBilled,False,91,22,4,Weekly Gardening Service,QBO,False,614,0,69,0,4,Diego Rodriguez,6,Gardening,2022-01-21 16:10:06,2022-01-21 16:10:06
2023-07-14,Employee,Billable,False,49,10,22,Weekly Gardening Service,QBO,False,615,0,69,0,53,Oxon Insurance Agency,6,Gardening,2023-07-14 15:09:32,2023-07-14 15:09:32
2022-07-23,Employee,HasBeenBilled,False,31,28,27,Rock Fountain,QBO,False,616,0,69,0,45,Jordan Burgess,5,Rock Fountain,2022-07-23 09:37:59,2022-07-23 09:37:59
2023-07-07,Employee,NotBillable,False,0,2,57,Rock Fountain,QBO,False,617,1,12,1,16,Kookies by Kathy,5,Rock Fountain,2023-07-07 07:18:06,2023-07-07 07:18:06
2022-11-01,Employee,NotBillable,False,0,4,32,Weekly Gardening Service,QBO,False,618,0,55,0,7,Freeman Sporting Goods,6,Gardening,2022-11-01 21:27:22,2022-11-01 21:27:22
2022-09-27,Employee,HasBeenBilled,False,26,11,34,Lumber,QBO,False,619,1,13,1,53,Oxon Insurance Agency,1,Services,2022-09-27 18:44:27,2022-09-27 18:44:27
2022-03-10,Employee,Billable,False,80,20,29,Weekly Gardening Service,QBO,False,620,1,12,1,2,Bill's Windsurf Shop,6,Gardening,2022-03-10 10:36:55,2022-03-10 10:36:55
2023-01-25,Employee,HasBeenBilled,False,64,3,38,Concrete for fountain installation,QBO,False,621,0,67,0,29,Weiskopf Consulting,3,Concrete,2023-01-25 20:15:10,2023-01-25 20:15:10
2022-08-23,Employee,NotBillable,False,0,21,25,Weekly Gardening Service,QBO,False,622,1,13,1,30,Adwin Ko,6,Gardening,2022-08-23 02:12:24,2022-08-23 02:12:24
2021-04-25,Employee,Billable,False,83,15,37,Sprinkler Heads,QBO,False,623,1,12,1,56,Rob deMontarnal,16,Sprinkler Heads,2021-04-25 04:24:30,2021-04-25 04:24:30
2023-01-17,Employee,HasBeenBilled,False,37,20,13,Weekly Gardening Service,QBO,False,624,1,54,1,24,Sonnenschein Family Store,6,Gardening,2023-01-17 16:32:12,2023-01-17 16:32:12
2022-09-30,Employee,Billable,False,58,3,29,Weekly Gardening Service,QBO,False,625,0,67,0,33,Cathy Quon,6,Gardening,2022-09-30 17:33:21,2022-09-30 17:33:21
2023-08-24,Employee,NotBillable,False,0,27,47,Sprinkler Heads,QBO,False,626,1,12,1,23,Shara Barnett:Barnett Design,16,Sprinkler Heads,2023-08-24 02:46:38,2023-08-24 02:46:38
2021-02-23,Employee,NotBillable,False,0,6,26,Sod,QBO,False,627,1,12,1,15,Pye's Cakes,14,Sod,2021-02-23 12:13:56,2021-02-23 12:13:56
2021-03-13,Employee,Billable,False,30,15,53,Sod,QBO,False,628,0,68,0,54,Oxon Insurance Agency:Oxon - Retreat,14,Sod,2021-03-13 15:44:30,2021-03-13 15:44:30
2023-05-22,Employee,Billable,False,16,20,14,Custom Design,QBO,False,629,1,12,1,49,Kristy Abercrombie,4,Design,2023-05-22 04:15:52,2023-05-22 04:15:52
2021-01-20,Employee,HasBeenBilled,False,81,28,44,Custom Design,QBO,False,630,0,68,0,26,Travis Waldron,4,Design,2021-01-20 01:13:39,2021-01-20 01:13:39
2022-12-04,Employee,Billable,False,33,27,35,Weekly Gardening Service,QBO,False,631,0,68,0,36,Cheng-Cheng Lok,6,Gardening,2022-12-04 21:10:45,2022-12-04 21:10:45
2023-02-23,Employee,HasBeenBilled,False,24,17,22,Weekly Gardening Service,QBO,False,632,1,54,1,15,Pye's Cakes,6,Gardening,2023-02-23 09:00:38,2023-02-23 09:00:38
2022-08-21,Employee,Billable,False,68,10,4,Weekly Gardening Service,QBO,False,633,0,68,0,54,Oxon Insurance Agency:Oxon - Retreat,6,Gardening,2022-08-21 12:43:45,2022-08-21 12:43:45
2023-11-11,Employee,HasBeenBilled,False,96,2,39,Weekly Gardening Service,QBO,False,634,1,12,1,48,Karna Nisewaner,6,Gardening,2023-11-11 19:14:53,2023-11-11 19:14:53
2023-02-04,Employee,NotBillable,False,0,25,8,Lumber,QBO,False,635,0,69,0,20,Red Rock Diner,1,Services,2023-02-04 06:10:44,2023-02-04 06:10:44
2022-03-31,Employee,HasBeenBilled,False,29,7,10,Weekly Gardening Service,QBO,False,636,0,69,0,30,Adwin Ko,6,Gardening,2022-03-31 01:37:08,2022-03-31 01:37:08
2021-12-16,Employee,HasBeenBilled,False,16,6,38,Sod,QBO,False,637,0,69,0,7,Freeman Sporting Goods,14,Sod,2021-12-16 00:55:38,2021-12-16 00:55:38
2022-10-30,Employee,NotBillable,False,0,25,9,Weekly Gardening Service,QBO,False,638,0,69,0,29,Weiskopf Consulting,6,Gardening,2022-10-30 16:58:43,2022-10-30 16:58:43
2022-07-20,Employee,Billable,False,21,13,43,Weekly Gardening Service,QBO,False,639,1,13,1,1,Amy's Bird Sanctuary,6,Gardening,2022-07-20 16:47:36,2022-07-20 16:47:36
2022-02-23,Employee,NotBillable,False,0,13,20,Rock Fountain,QBO,False,640,0,69,0,3,Cool Cars,5,Rock Fountain,2022-02-23 18:36:05,2022-02-23 18:36:05
2023-03-14,Employee,Billable,False,26,10,37,Weekly Gardening Service,QBO,False,641,1,12,1,7,Freeman Sporting Goods,6,Gardening,2023-03-14 21:13:13,2023-03-14 21:13:13
2021-07-07,Employee,Billable,False,98,28,1,Rock Fountain,QBO,False,642,1,54,1,34,Chadha's Consultants,5,Rock Fountain,2021-07-07 16:06:08,2021-07-07 16:06:08
2023-01-22,Employee,NotBillable,False,0,19,23,Sod,QBO,False,643,0,55,0,19,Rago Travel Agency,14,Sod,2023-01-22 13:36:04,2023-01-22 13:36:04
2022-11-22,Employee,NotBillable,False,0,7,24,Sprinkler Pipes,QBO,False,644,1,13,1,49,Kristy Abercrombie,17,Sprinkler Pipes,2022-11-22 11:33:10,2022-11-22 11:33:10
2023-01-09,Employee,Billable,False,58,15,24,Weekly Gardening Service,QBO,False,645,0,55,0,39,Froilan Rosqueta,6,Gardening,2023-01-09 23:21:25,2023-01-09 23:21:25
2023-11-18,Employee,Billable,False,18,12,3,Weekly Gardening Service,QBO,False,646,0,69,0,4,Diego Rodriguez,6,Gardening,2023-11-18 17:00:48,2023-11-18 17:00:48
2022-06-15,Employee,NotBillable,False,0,15,40,Tree and Shrub Trimming,QBO,False,647,0,69,0,23,Shara Barnett:Barnett Design,18,Trimming,2022-06-15 04:00:35,2022-06-15 04:00:35
2023-12-05,Employee,NotBillable,False,0,19,47,Weekly Gardening Service,QBO,False,648,1,54,1,52,Nadia Phillipchuk,6,Gardening,2023-12-05 15:01:05,2023-12-05 15:01:05
2021-07-06,Employee,HasBeenBilled,False,72,29,50,Custom Design,QBO,False,649,0,68,0,31,Alex Blakey,4,Design,2021-07-06 18:29:59,2021-07-06 18:29:59
2023-06-27,Employee,NotBillable,False,0,10,50,Sod,QBO,False,650,0,68,0,1,Amy's Bird Sanctuary,14,Sod,2023-06-27 00:53:12,2023-06-27 00:53:12
2023-02-02,Employee,NotBillable,False,0,3,60,Sprinkler Pipes,QBO,False,651,0,68,0,41,Hazel Robinson,17,Sprinkler Pipes,2023-02-02 09:54:11,2023-02-02 09:54:11
2022-06-24,Employee,NotBillable,False,0,23,39,Weekly Gardening Service,QBO,False,652,1,12,1,36,Cheng-Cheng Lok,6,Gardening,2022-06-24 23:45:20,2022-06-24 23:45:20
2022-07-08,Employee,HasBeenBilled,False,89,10,7,Sprinkler Pipes,QBO,False,653,0,67,0,33,Cathy Quon,17,Sprinkler Pipes,2022-07-08 09:03:36,2022-07-08 09:03:36
2021-12-24,Employee,NotBillable,False,0,22,25,Sprinkler Heads,QBO,False,654,1,54,1,6,Dylan Sollfrank,16,Sprinkler Heads,2021-12-24 06:30:59,2021-12-24 06:30:59
2023-01-20,Employee,Billable,False,29,26,15,Rock Fountain,QBO,False,655,1,54,1,34,Chadha's Consultants,5,Rock Fountain,2023-01-20 07:31:15,2023-01-20 07:31:15
2023-03-01,Employee,Billable,False,46,12,9,Concrete for fountain installation,QBO,False,656,0,69,0,44,Jen Zaccarella,3,Concrete,2023-03-01 14:56:58,2023-03-01 14:56:58
2021-02-04,Employee,NotBillable,False,0,29,11,Rock Fountain,QBO,False,657,1,13,1,35,Charlie Whitehead,5,Rock Fountain,2021-02-04 17:18:28,2021-02-04 17:18:28
2021-03-25,Employee,Billable,False,43,13,20,Tree and Shrub Trimming,QBO,False,658,1,54,1,40,Gorman Ho,18,Trimming,2021-03-25 15:25:54,2021-03-25 15:25:54
2021-07-08,Employee,NotBillable,False,0,19,7,Custom Design,QBO,False,659,1,12,1,23,Shara Barnett:Barnett Design,4,Design,2021-07-08 20:35:57,2021-07-08 20:35:57
2021-09-16,Employee,Billable,False,50,19,14,Weekly Gardening Service,QBO,False,660,0,68,0,37,Clement's Cleaners,6,Gardening,2021-09-16 01:37:55,2021-09-16 01:37:55
2022-04-29,Employee,NotBillable,False,0,10,0,Rock Fountain,QBO,False,661,1,13,1,16,Kookies by Kathy,5,Rock Fountain,2022-04-29 21:06:37,2022-04-29 21:06:37
2023-09-29,Employee,NotBillable,False,0,15,7,Custom Design,QBO,False,662,0,69,0,31,Alex Blakey,4,Design,2023-09-29 04:58:22,2023-09-29 04:58:22
2022-07-07,Employee,Billable,False,78,10,31,Lumber,QBO,False,663,0,69,0,48,Karna Nisewaner,1,Services,2022-07-07 03:11:30,2022-07-07 03:11:30
2023-11-04,Employee,NotBillable,False,0,26,24,Weekly Gardening Service,QBO,False,664,0,55,0,42,Himateja Madala,6,Gardening,2023-11-04 03:06:43,2023-11-04 03:06:43
2021-01-20,Employee,NotBillable,False,0,2,36,Custom Design,QBO,False,665,1,54,1,54,Oxon Insurance Agency:Oxon - Retreat,4,Design,2021-01-20 20:05:02,2021-01-20 20:05:02
2021-08-31,Employee,HasBeenBilled,False,45,24,8,Sod,QBO,False,666,1,13,1,5,Dukes Basketball Camp,14,Sod,2021-08-31 18:45:20,2021-08-31 18:45:20
2022-03-11,Employee,NotBillable,False,0,9,58,Weekly Gardening Service,QBO,False,667,1,54,1,53,Oxon Insurance Agency,6,Gardening,2022-03-11 09:42:10,2022-03-11 09:42:10
2023-11-23,Employee,NotBillable,False,0,16,20,Sprinkler Heads,QBO,False,668,0,55,0,17,Mark Cho,16,Sprinkler Heads,2023-11-23 08:59:53,2023-11-23 08:59:53
2022-10-31,Employee,NotBillable,False,0,7,6,Weekly Gardening Service,QBO,False,669,1,13,1,2,Bill's Windsurf Shop,6,Gardening,2022-10-31 04:13:44,2022-10-31 04:13:44
2022-09-22,Employee,Billable,False,17,25,10,Weekly Gardening Service,QBO,False,670,1,13,1,56,Rob deMontarnal,6,Gardening,2022-09-22 08:28:16,2022-09-22 08:28:16
2023-01-24,Employee,NotBillable,False,0,24,14,Weekly Gardening Service,QBO,False,671,0,67,0,56,Rob deMontarnal,6,Gardening,2023-01-24 23:13:59,2023-01-24 23:13:59
2021-05-04,Employee,HasBeenBilled,False,96,14,37,Custom Design,QBO,False,672,0,67,0,25,Sushi by Katsuyuki,4,Design,2021-05-04 15:08:35,2021-05-04 15:08:35
2021-04-16,Employee,NotBillable,False,0,27,2,Weekly Gardening Service,QBO,False,673,1,12,1,44,Jen Zaccarella,6,Gardening,2021-04-16 11:37:56,2021-04-16 11:37:56
2023-10-14,Employee,HasBeenBilled,False,55,30,22,Rock Fountain,QBO,False,674,0,67,0,13,John Melton,5,Rock Fountain,2023-10-14 03:52:28,2023-10-14 03:52:28
2023-10-15,Employee,Billable,False,11,3,30,Pest Control Services,QBO,False,675,1,12,1,28,Wedding Planning by Whitney,10,Pest Control,2023-10-15 03:55:02,2023-10-15 03:55:02
2023-02-02,Employee,NotBillable,False,0,27,21,Weekly Gardening Service,QBO,False,676,0,55,0,28,Wedding Planning by Whitney,6,Gardening,2023-02-02 03:29:28,2023-02-02 03:29:28
2022-08-20,Employee,HasBeenBilled,False,18,9,3,Sprinkler Heads,QBO,False,677,0,55,0,39,Froilan Rosqueta,16,Sprinkler Heads,2022-08-20 19:58:23,2022-08-20 19:58:23
2021-07-31,Employee,HasBeenBilled,False,62,26,1,Weekly Gardening Service,QBO,False,678,0,67,0,9,Freeman Sporting Goods:55 Twin Lane,6,Gardening,2021-07-31 02:43:16,2021-07-31 02:43:16
2023-07-27,Employee,NotBillable,False,0,10,39,Custom Design,QBO,False,679,0,55,0,44,Jen Zaccarella,4,Design,2023-07-27 23:30:04,2023-07-27 23:30:04
2020-12-09,Employee,NotBillable,False,0,27,11,Sprinkler Heads,QBO,False,680,1,12,1,21,Rondonuwu Fruit and Vegi,16,Sprinkler Heads,2020-12-09 08:53:22,2020-12-09 08:53:22
2021-12-16,Employee,HasBeenBilled,False,78,26,9,Weekly Gardening Service,QBO,False,681,0,69,0,49,Kristy Abercrombie,6,Gardening,2021-12-16 07:38:00,2021-12-16 07:38:00
2021-10-28,Employee,NotBillable,False,0,7,42,Weekly Gardening Service,QBO,False,682,0,55,0,17,Mark Cho,6,Gardening,2021-10-28 19:15:04,2021-10-28 19:15:04
2022-12-12,Employee,HasBeenBilled,False,72,29,23,Custom Design,QBO,False,683,1,13,1,10,Geeta Kalapatapu,4,Design,2022-12-12 12:25:03,2022-12-12 12:25:03
2023-04-03,Employee,HasBeenBilled,False,37,23,18,Weekly Gardening Service,QBO,False,684,1,13,1,51,Moturu Tapasvi,6,Gardening,2023-04-03 06:13:22,2023-04-03 06:13:22
2023-10-16,Employee,HasBeenBilled,False,78,12,45,Weekly Gardening Service,QBO,False,685,0,68,0,30,Adwin Ko,6,Gardening,2023-10-16 02:10:55,2023-10-16 02:10:55
2022-02-03,Employee,Billable,False,67,23,34,Custom Design,QBO,False,686,1,54,1,25,Sushi by Katsuyuki,4,Design,2022-02-03 12:47:02,2022-02-03 12:47:02
2022-03-04,Employee,NotBillable,False,0,9,29,Lumber,QBO,False,687,1,13,1,26,Travis Waldron,1,Services,2022-03-04 08:02:24,2022-03-04 08:02:24
2021-03-20,Employee,Billable,False,33,16,50,Weekly Gardening Service,QBO,False,688,0,68,0,14,Kate Whelan,6,Gardening,2021-03-20 19:30:34,2021-03-20 19:30:34
2022-02-05,Employee,Billable,False,85,7,41,Custom Design,QBO,False,689,1,54,1,22,Shara Barnett,4,Design,2022-02-05 14:09:13,2022-02-05 14:09:13
2020-12-26,Employee,NotBillable,False,0,15,7,Weekly Gardening Service,QBO,False,690,0,68,0,6,Dylan Sollfrank,6,Gardening,2020-12-26 22:11:20,2020-12-26 22:11:20
2021-08-18,Employee,Billable,False,87,18,43,2 cubic ft. bag,QBO,False,691,1,54,1,17,Mark Cho,15,Soil,2021-08-18 20:08:46,2021-08-18 20:08:46
2022-09-11,Employee,HasBeenBilled,False,69,21,10,Weekly Gardening Service,QBO,False,692,0,55,0,19,Rago Travel Agency,6,Gardening,2022-09-11 19:28:01,2022-09-11 19:28:01
2022-01-18,Employee,HasBeenBilled,False,85,11,41,Weekly Gardening Service,QBO,False,693,0,67,0,22,Shara Barnett,6,Gardening,2022-01-18 14:30:41,2022-01-18 14:30:41
2022-08-16,Employee,HasBeenBilled,False,30,20,5,Weekly Gardening Service,QBO,False,694,0,68,0,14,Kate Whelan,6,Gardening,2022-08-16 22:32:17,2022-08-16 22:32:17
2023-10-20,Employee,NotBillable,False,0,13,37,2 cubic ft. bag,QBO,False,695,1,13,1,6,Dylan Sollfrank,15,Soil,2023-10-20 16:48:18,2023-10-20 16:48:18
2021-02-18,Employee,NotBillable,False,0,16,51,Weekly Gardening Service,QBO,False,696,1,54,1,28,Wedding Planning by Whitney,6,Gardening,2021-02-18 16:37:16,2021-02-18 16:37:16
2022-06-02,Employee,HasBeenBilled,False,22,14,18,Sod,QBO,False,697,0,68,0,31,Alex Blakey,14,Sod,2022-06-02 18:21:53,2022-06-02 18:21:53
2021-08-21,Employee,HasBeenBilled,False,64,10,42,Sod,QBO,False,698,0,67,0,29,Weiskopf Consulting,14,Sod,2021-08-21 09:27:46,2021-08-21 09:27:46
2022-05-06,Employee,Billable,False,44,26,18,Concrete for fountain installation,QBO,False,699,0,67,0,5,Dukes Basketball Camp,3,Concrete,2022-05-06 22:05:33,2022-05-06 22:05:33
2021-12-30,Employee,NotBillable,False,0,8,37,Weekly Gardening Service,QBO,False,700,0,68,0,52,Nadia Phillipchuk,6,Gardening,2021-12-30 01:26:48,2021-12-30 01:26:48
2020-12-30,Employee,Billable,False,92,6,33,Pest Control Services,QBO,False,701,0,67,0,40,Gorman Ho,10,Pest Control,2020-12-30 07:07:58,2020-12-30 07:07:58
2021-11-14,Employee,HasBeenBilled,False,30,17,12,Weekly Gardening Service,QBO,False,702,0,68,0,55,Oxon Insurance Agency:Oxon -- Holiday Party,6,Gardening,2021-11-14 21:38:52,2021-11-14 21:38:52
2021-09-03,Employee,NotBillable,False,0,17,30,Sprinkler Heads,QBO,False,703,0,67,0,22,Shara Barnett,16,Sprinkler Heads,2021-09-03 13:15:14,2021-09-03 13:15:14
2021-01-16,Employee,NotBillable,False,0,7,30,Weekly Gardening Service,QBO,False,704,0,55,0,56,Rob deMontarnal,6,Gardening,2021-01-16 23:10:06,2021-01-16 23:10:06
2021-10-01,Employee,HasBeenBilled,False,40,28,27,Weekly Gardening Service,QBO,False,705,0,67,0,52,Nadia Phillipchuk,6,Gardening,2021-10-01 06:50:53,2021-10-01 06:50:53
2023-05-21,Employee,NotBillable,False,0,21,14,2 cubic ft. bag,QBO,False,706,0,68,0,38,Ecker Designs,15,Soil,2023-05-21 22:02:57,2023-05-21 22:02:57
2020-12-09,Employee,Billable,False,61,27,5,Weekly Gardening Service,QBO,False,707,0,69,0,42,Himateja Madala,6,Gardening,2020-12-09 03:18:18,2020-12-09 03:18:18
2022-09-11,Employee,Billable,False,80,6,38,Rock Fountain,QBO,False,708,0,67,0,3,Cool Cars,5,Rock Fountain,2022-09-11 14:49:07,2022-09-11 14:49:07
2023-07-14,Employee,Billable,False,75,12,45,Weekly Gardening Service,QBO,False,709,0,68,0,34,Chadha's Consultants,6,Gardening,2023-07-14 04:12:00,2023-07-14 04:12:00
2023-06-15,Employee,HasBeenBilled,False,95,24,59,Rock Fountain,QBO,False,710,0,55,0,14,Kate Whelan,5,Rock Fountain,2023-06-15 02:32:38,2023-06-15 02:32:38
2023-08-14,Employee,HasBeenBilled,False,78,7,28,Weekly Gardening Service,QBO,False,711,1,13,1,49,Kristy Abercrombie,6,Gardening,2023-08-14 12:30:58,2023-08-14 12:30:58
2020-12-13,Employee,NotBillable,False,0,6,32,Concrete for fountain installation,QBO,False,712,1,54,1,28,Wedding Planning by Whitney,3,Concrete,2020-12-13 17:25:53,2020-12-13 17:25:53
2022-07-29,Employee,NotBillable,False,0,19,5,Tree and Shrub Trimming,QBO,False,713,1,13,1,3,Cool Cars,18,Trimming,2022-07-29 03:37:37,2022-07-29 03:37:37
2023-01-29,Employee,Billable,False,34,27,30,Concrete for fountain installation,QBO,False,714,1,54,1,42,Himateja Madala,3,Concrete,2023-01-29 05:57:31,2023-01-29 05:57:31
2023-05-11,Employee,NotBillable,False,0,24,2,Custom Design,QBO,False,715,0,68,0,48,Karna Nisewaner,4,Design,2023-05-11 09:57:15,2023-05-11 09:57:15
2022-05-26,Employee,HasBeenBilled,False,55,22,53,Weekly Gardening Service,QBO,False,716,1,13,1,42,Himateja Madala,6,Gardening,2022-05-26 08:56:39,2022-05-26 08:56:39
2022-02-04,Employee,Billable,False,26,21,23,Custom Design,QBO,False,717,1,54,1,13,John Melton,4,Design,2022-02-04 08:34:42,2022-02-04 08:34:42
2022-01-21,Employee,HasBeenBilled,False,81,5,47,Weekly Gardening Service,QBO,False,718,0,68,0,22,Shara Barnett,6,Gardening,2022-01-21 21:57:03,2022-01-21 21:57:03
2022-11-21,Employee,Billable,False,55,4,31,Weekly Gardening Service,QBO,False,719,0,68,0,28,Wedding Planning by Whitney,6,Gardening,2022-11-21 20:22:26,2022-11-21 20:22:26
2022-01-06,Employee,HasBeenBilled,False,55,19,58,Weekly Gardening Service,QBO,False,720,0,67,0,17,Mark Cho,6,Gardening,2022-01-06 13:33:31,2022-01-06 13:33:31
2022-01-29,Employee,NotBillable,False,0,15,58,Custom Design,QBO,False,721,1,12,1,40,Gorman Ho,4,Design,2022-01-29 21:46:11,2022-01-29 21:46:11
2023-09-05,Employee,NotBillable,False,0,8,7,Weekly Gardening Service,QBO,False,722,1,13,1,2,Bill's Windsurf Shop,6,Gardening,2023-09-05 13:14:28,2023-09-05 13:14:28
2022-04-21,Employee,Billable,False,58,20,45,Weekly Gardening Service,QBO,False,723,0,68,0,51,Moturu Tapasvi,6,Gardening,2022-04-21 10:37:13,2022-04-21 10:37:13
2022-04-05,Employee,Billable,False,60,16,22,Weekly Gardening Service,QBO,False,724,1,12,1,24,Sonnenschein Family Store,6,Gardening,2022-04-05 18:40:03,2022-04-05 18:40:03
